Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,YoY_State,State,YoY_Region,Region_04,YoY_District,District,YoY_African_American,African_American,YoY_Hispanic,Hispanic,YoY_White,White,YoY_Econ_Disadv,Econ_Disadv,YoY_ELL,ELL
Yes_Prep_Schools_Grade 6 Mathematics,Yes_Prep_Schools,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,0.06,0.32,0,0.17,0.07,0.34,0.19,0.43,0.07,0.32,0.08,0.33
Yes_Prep_Schools_Grade 6 Mathematics,Yes_Prep_Schools,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,0.06,0.32,0,0.17,0.07,0.34,0.19,0.43,0.07,0.32,0.08,0.33
Humble_ISD_Grade 6 Reading,Humble_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.08,0.42,0.08,0.31,0.07,0.34,0.1,0.57,0.08,0.28,0.08,0.27
Humble_ISD_Grade 6 Reading,Humble_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.08,0.42,0.08,0.31,0.07,0.34,0.1,0.57,0.08,0.28,0.08,0.27
Spring_Branch_ISD_Grade 6 Reading,Spring_Branch_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.11,0.47,0.05,0.31,0.07,0.3,0.13,0.74,0.09,0.27,0.08,0.27
Spring_Branch_ISD_Grade 6 Reading,Spring_Branch_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.11,0.47,0.05,0.31,0.07,0.3,0.13,0.74,0.09,0.27,0.08,0.27
Houston_ISD_Grade 5 Reading,Houston_ISD,Grade 5 Reading,At Masters Grade Level,2021_2022,0.06,0.36,0.07,0.38,0.07,0.33,0.07,0.25,0.08,0.28,0.01,0.64,0.08,0.26,0.08,0.27
Houston_ISD_Grade 5 Reading,Houston_ISD,Grade 5 Reading,At Masters Grade Level,2021_2022,0.06,0.36,0.07,0.38,0.07,0.33,0.07,0.25,0.08,0.28,0.01,0.64,0.08,0.26,0.08,0.27
Harmony_Schools_Grade 5 Science,Harmony_Schools,Grade 5 Science,At Meets Grade Level or Above,2021_2022,0.07,0.38,0.07,0.39,0.05,0.31,0.11,0.29,0.05,0.26,0.15,0.47,0.06,0.25,0.08,0.26
Harmony_Schools_Grade 5 Science,Harmony_Schools,Grade 5 Science,At Meets Grade Level or Above,2021_2022,0.07,0.38,0.07,0.39,0.05,0.31,0.11,0.29,0.05,0.26,0.15,0.47,0.06,0.25,0.08,0.26
Spring_ISD_Grade 5 Reading,Spring_ISD,Grade 5 Reading,At Masters Grade Level,2021_2022,0.06,0.36,0.07,0.38,0.1,0.26,0.09,0.21,0.1,0.26,0.1,0.38,0.09,0.24,0.08,0.26
Spring_ISD_Grade 5 Reading,Spring_ISD,Grade 5 Reading,At Masters Grade Level,2021_2022,0.06,0.36,0.07,0.38,0.1,0.26,0.09,0.21,0.1,0.26,0.1,0.38,0.09,0.24,0.08,0.26
Houston_ISD_Grade 3 Reading,Houston_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.11,0.28,0.11,0.19,0.1,0.22,0.13,0.61,0.1,0.2,0.08,0.2
Houston_ISD_Grade 3 Reading,Houston_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.11,0.28,0.11,0.19,0.1,0.22,0.13,0.61,0.1,0.2,0.08,0.2
Harmony_Schools_Grade 3 Mathematics,Harmony_Schools,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.14,0.22,0.13,0.18,0.13,0.15,0.2,0.34,0.11,0.16,0.08,0.17
Harmony_Schools_Grade 3 Mathematics,Harmony_Schools,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.14,0.22,0.13,0.18,0.13,0.15,0.2,0.34,0.11,0.16,0.08,0.17
Sheldon_ISD_Grade 7 Mathematics,Sheldon_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.31,0.05,0.34,0.06,0.16,0.03,0.09,0.06,0.17,0.02,0.18,0.06,0.15,0.08,0.17
Sheldon_ISD_Grade 7 Mathematics,Sheldon_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.31,0.05,0.34,0.06,0.16,0.03,0.09,0.06,0.17,0.02,0.18,0.06,0.15,0.08,0.17
Spring_Branch_ISD_Grade 3 Mathematics,Spring_Branch_ISD,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.07,0.29,0.05,0.11,0.06,0.16,0.04,0.47,0.07,0.14,0.08,0.17
Spring_Branch_ISD_Grade 3 Mathematics,Spring_Branch_ISD,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.07,0.29,0.05,0.11,0.06,0.16,0.04,0.47,0.07,0.14,0.08,0.17
Pasadena_ISD_Grade 4 Mathematics,Pasadena_ISD,Grade 4 Mathematics,At Masters Grade Level,2021_2022,0.02,0.23,0.02,0.24,0.05,0.15,0.05,0.09,0.06,0.15,0.01,0.19,0.04,0.13,0.08,0.17
Pasadena_ISD_Grade 4 Mathematics,Pasadena_ISD,Grade 4 Mathematics,At Masters Grade Level,2021_2022,0.02,0.23,0.02,0.24,0.05,0.15,0.05,0.09,0.06,0.15,0.01,0.19,0.04,0.13,0.08,0.17
Sheldon_ISD_Grade 4 Reading,Sheldon_ISD,Grade 4 Reading,At Masters Grade Level,2021_2022,0.11,0.28,0.12,0.3,0.12,0.2,0.17,0.19,0.09,0.19,0.27,0.38,0.12,0.19,0.08,0.16
Sheldon_ISD_Grade 4 Reading,Sheldon_ISD,Grade 4 Reading,At Masters Grade Level,2021_2022,0.11,0.28,0.12,0.3,0.12,0.2,0.17,0.19,0.09,0.19,0.27,0.38,0.12,0.19,0.08,0.16
Yes_Prep_Schools_Grade 8 Science,Yes_Prep_Schools,Grade 8 Science,At Meets Grade Level or Above,2021_2022,0.02,0.45,0.03,0.48,0.09,0.38,0.1,0.3,0.1,0.39,-0.01,0.29,0.07,0.35,0.08,0.3
Yes_Prep_Schools_Grade 8 Science,Yes_Prep_Schools,Grade 8 Science,At Meets Grade Level or Above,2021_2022,0.02,0.45,0.03,0.48,0.09,0.38,0.1,0.3,0.1,0.39,-0.01,0.29,0.07,0.35,0.08,0.3
Houston_ISD_Grade 5 Mathematics,Houston_ISD,Grade 5 Mathematics,At Masters Grade Level,2021_2022,0.00,0.25,0.001,0.26,0.06,0.26,0.06,0.15,0.07,0.22,-0.02,0.48,0.07,0.2,0.08,0.24
Houston_ISD_Grade 5 Mathematics,Houston_ISD,Grade 5 Mathematics,At Masters Grade Level,2021_2022,0.00,0.25,0.001,0.26,0.06,0.26,0.06,0.15,0.07,0.22,-0.02,0.48,0.07,0.2,0.08,0.24
Klein_ISD_Grade 3 Mathematics,Klein_ISD,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.1,0.26,0.07,0.14,0.1,0.2,0.08,0.33,0.07,0.17,0.08,0.21
Klein_ISD_Grade 3 Mathematics,Klein_ISD,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.1,0.26,0.07,0.14,0.1,0.2,0.08,0.33,0.07,0.17,0.08,0.21
Tomball_ISD_Grade 7 Mathematics,Tomball_ISD,Grade 7 Mathematics,At Masters Grade Level,2021_2022,0.01,0.13,0.02,0.15,0.01,0.3,-0.02,0.13,0.02,0.23,0.01,0.34,0.05,0.17,0.08,0.22
Tomball_ISD_Grade 7 Mathematics,Tomball_ISD,Grade 7 Mathematics,At Masters Grade Level,2021_2022,0.01,0.13,0.02,0.15,0.01,0.3,-0.02,0.13,0.02,0.23,0.01,0.34,0.05,0.17,0.08,0.22
Harmony_Schools_South_Grade 3 Mathematics,Harmony_Schools_South,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.11,0.16,0.11,0.15,0.12,0.14,0.05,0.2,0.12,0.15,0.08,0.15
Harmony_Schools_South_Grade 3 Mathematics,Harmony_Schools_South,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.11,0.16,0.11,0.15,0.12,0.14,0.05,0.2,0.12,0.15,0.08,0.15
Humble_ISD_Grade 3 Mathematics,Humble_ISD,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.07,0.19,0.05,0.08,0.08,0.16,0.07,0.28,0.03,0.09,0.08,0.15
Humble_ISD_Grade 3 Mathematics,Humble_ISD,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.07,0.19,0.05,0.08,0.08,0.16,0.07,0.28,0.03,0.09,0.08,0.15
Beta_Academy_Grade 6 Mathematics,Beta_Academy,Grade 6 Mathematics,At Approaches Grade Level or Above,2021_2022,0.05,0.73,0.05,0.73,0.08,0.92,-0.07,0.93,0.12,0.94,0,0.8,0.13,0.96,0.08,0.96
Beta_Academy_Grade 6 Mathematics,Beta_Academy,Grade 6 Mathematics,At Approaches Grade Level or Above,2021_2022,0.05,0.73,0.05,0.73,0.08,0.92,-0.07,0.93,0.12,0.94,0,0.8,0.13,0.96,0.08,0.96
Harmony_Schools_West_Grade 5 Mathematics,Harmony_Schools_West,Grade 5 Mathematics,At Approaches Grade Level or Above,2021_2022,0.07,0.77,0.06,0.76,0.14,0.89,0.26,0.89,0.13,0.73,-0.03,0.86,0.15,0.85,0.08,0.88
Harmony_Schools_West_Grade 5 Mathematics,Harmony_Schools_West,Grade 5 Mathematics,At Approaches Grade Level or Above,2021_2022,0.07,0.77,0.06,0.76,0.14,0.89,0.26,0.89,0.13,0.73,-0.03,0.86,0.15,0.85,0.08,0.88
Tomball_ISD_Grade 3 Reading,Tomball_ISD,Grade 3 Reading,At Approaches Grade Level or Above,2021_2022,0.09,0.76,0.08,0.76,0.05,0.9,0.06,0.88,0.07,0.87,0.05,0.91,0.11,0.83,0.08,0.85
Tomball_ISD_Grade 3 Reading,Tomball_ISD,Grade 3 Reading,At Approaches Grade Level or Above,2021_2022,0.09,0.76,0.08,0.76,0.05,0.9,0.06,0.88,0.07,0.87,0.05,0.91,0.11,0.83,0.08,0.85
Cypress_Fairbanks_ISD_Grade 5 Reading,Cypress_Fairbanks_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.81,0.08,0.81,0.06,0.85,0.07,0.76,0.07,0.82,0.04,0.93,0.07,0.79,0.08,0.83
Cypress_Fairbanks_ISD_Grade 5 Reading,Cypress_Fairbanks_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.81,0.08,0.81,0.06,0.85,0.07,0.76,0.07,0.82,0.04,0.93,0.07,0.79,0.08,0.83
Spring_Branch_ISD_Grade 5 Reading,Spring_Branch_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.81,0.08,0.81,0.07,0.82,0.03,0.65,0.1,0.75,0.02,0.95,0.09,0.72,0.08,0.73
Spring_Branch_ISD_Grade 5 Reading,Spring_Branch_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.81,0.08,0.81,0.07,0.82,0.03,0.65,0.1,0.75,0.02,0.95,0.09,0.72,0.08,0.73
Goose_Creek_ISD_Grade 6 Mathematics,Goose_Creek_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021_2022,0.05,0.73,0.05,0.73,0.06,0.73,0.04,0.59,0.05,0.74,0.07,0.77,0.07,0.7,0.08,0.73
Goose_Creek_ISD_Grade 6 Mathematics,Goose_Creek_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021_2022,0.05,0.73,0.05,0.73,0.06,0.73,0.04,0.59,0.05,0.74,0.07,0.77,0.07,0.7,0.08,0.73
Harmony_Schools_West_Grade 6 Mathematics,Harmony_Schools_West,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0.09,0.36,0.12,0.32,-0.02,0.13,0.39,0.69,0.07,0.29,0.08,0.35
Harmony_Schools_West_Grade 6 Mathematics,Harmony_Schools_West,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0.09,0.36,0.12,0.32,-0.02,0.13,0.39,0.69,0.07,0.29,0.08,0.35
Galena_Park_ISD_Grade 5 Reading,Galena_Park_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.81,0.08,0.81,0.1,0.81,0.22,0.79,0.08,0.81,0.17,0.85,0.1,0.8,0.07,0.81
Galena_Park_ISD_Grade 5 Reading,Galena_Park_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.81,0.08,0.81,0.1,0.81,0.22,0.79,0.08,0.81,0.17,0.85,0.1,0.8,0.07,0.81
Goose_Creek_ISD_Grade 5 Reading,Goose_Creek_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.81,0.08,0.81,0.06,0.77,-0.04,0.58,0.09,0.8,0.02,0.78,0.07,0.74,0.07,0.79
Goose_Creek_ISD_Grade 5 Reading,Goose_Creek_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.81,0.08,0.81,0.06,0.77,-0.04,0.58,0.09,0.8,0.02,0.78,0.07,0.74,0.07,0.79
Cypress_Fairbanks_ISD_Grade 6 Reading,Cypress_Fairbanks_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.7,0.06,0.7,0.04,0.77,0.04,0.65,0.07,0.74,0.02,0.89,0.06,0.7,0.07,0.66
Cypress_Fairbanks_ISD_Grade 6 Reading,Cypress_Fairbanks_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.7,0.06,0.7,0.04,0.77,0.04,0.65,0.07,0.74,0.02,0.89,0.06,0.7,0.07,0.66
Tomball_ISD_Grade 7 Reading,Tomball_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.56,0.11,0.58,0.1,0.75,0.14,0.68,0.1,0.68,0.1,0.78,0.12,0.58,0.07,0.56
Tomball_ISD_Grade 7 Reading,Tomball_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.56,0.11,0.58,0.1,0.75,0.14,0.68,0.1,0.68,0.1,0.78,0.12,0.58,0.07,0.56
Channelview_ISD_Grade 6 Reading,Channelview_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.7,0.06,0.7,0.11,0.6,0.21,0.51,0.1,0.61,0.08,0.63,0.11,0.57,0.07,0.56
Channelview_ISD_Grade 6 Reading,Channelview_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.7,0.06,0.7,0.11,0.6,0.21,0.51,0.1,0.61,0.08,0.63,0.11,0.57,0.07,0.56
Yes_Prep_Schools_Grade 6 Reading,Yes_Prep_Schools,Grade 6 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.7,0.06,0.7,0.05,0.58,-0.08,0.43,0.07,0.6,0.14,0.64,0.05,0.57,0.07,0.56
Yes_Prep_Schools_Grade 6 Reading,Yes_Prep_Schools,Grade 6 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.7,0.06,0.7,0.05,0.58,-0.08,0.43,0.07,0.6,0.14,0.64,0.05,0.57,0.07,0.56
Harmony_Schools_Grade 5 Science,Harmony_Schools,Grade 5 Science,At Approaches Grade Level or Above,2021_2022,0.04,0.66,0.04,0.66,0.06,0.61,0.15,0.61,0.01,0.52,0.16,0.82,0.05,0.53,0.07,0.56
Harmony_Schools_Grade 5 Science,Harmony_Schools,Grade 5 Science,At Approaches Grade Level or Above,2021_2022,0.04,0.66,0.04,0.66,0.06,0.61,0.15,0.61,0.01,0.52,0.16,0.82,0.05,0.53,0.07,0.56
Katy_ISD_Grade 6 Reading,Katy_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.06,0.61,0.05,0.47,0.05,0.48,0.07,0.69,0.06,0.42,0.07,0.54
Katy_ISD_Grade 6 Reading,Katy_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.06,0.61,0.05,0.47,0.05,0.48,0.07,0.69,0.06,0.42,0.07,0.54
Deer_Park_ISD_Grade 5 Reading,Deer_Park_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.15,0.63,0.03,0.29,0.18,0.6,0.13,0.71,0.16,0.52,0.07,0.46
Deer_Park_ISD_Grade 5 Reading,Deer_Park_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.15,0.63,0.03,0.29,0.18,0.6,0.13,0.71,0.16,0.52,0.07,0.46
Deer_Park_ISD_Grade 3 Reading,Deer_Park_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.14,0.56,0.6,0.6,0.14,0.49,0.15,0.67,0.13,0.44,0.07,0.37
Deer_Park_ISD_Grade 3 Reading,Deer_Park_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.14,0.56,0.6,0.6,0.14,0.49,0.15,0.67,0.13,0.44,0.07,0.37
Klein_ISD_Grade 6 Reading,Klein_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.11,0.48,0.06,0.34,0.11,0.38,0.13,0.65,0.08,0.34,0.07,0.31
Klein_ISD_Grade 6 Reading,Klein_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.11,0.48,0.06,0.34,0.11,0.38,0.13,0.65,0.08,0.34,0.07,0.31
Tomball_ISD_Grade 3 Reading,Tomball_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.16,0.53,0.07,0.4,0.13,0.44,0.18,0.57,0.1,0.33,0.07,0.4
Tomball_ISD_Grade 3 Reading,Tomball_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.16,0.53,0.07,0.4,0.13,0.44,0.18,0.57,0.1,0.33,0.07,0.4
Goose_Creek_ISD_Grade 6 Reading,Goose_Creek_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.1,0.35,0.08,0.27,0.06,0.31,0.2,0.49,0.11,0.32,0.07,0.26
Goose_Creek_ISD_Grade 6 Reading,Goose_Creek_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.1,0.35,0.08,0.27,0.06,0.31,0.2,0.49,0.11,0.32,0.07,0.26
Aldine_ISD_Grade 5 Mathematics,Aldine_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.48,0.04,0.49,0.06,0.29,0.04,0.18,0.07,0.32,0.11,0.36,0.06,0.29,0.07,0.32
Aldine_ISD_Grade 5 Mathematics,Aldine_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.48,0.04,0.49,0.06,0.29,0.04,0.18,0.07,0.32,0.11,0.36,0.06,0.29,0.07,0.32
Spring_Branch_ISD_Grade 5 Reading,Spring_Branch_ISD,Grade 5 Reading,At Masters Grade Level,2021_2022,0.06,0.36,0.07,0.38,0.05,0.41,0,0.23,0.09,0.29,0,0.64,0.06,0.24,0.07,0.27
Spring_Branch_ISD_Grade 5 Reading,Spring_Branch_ISD,Grade 5 Reading,At Masters Grade Level,2021_2022,0.06,0.36,0.07,0.38,0.05,0.41,0,0.23,0.09,0.29,0,0.64,0.06,0.24,0.07,0.27
La_Porte_ISD_Grade 4 Mathematics,La_Porte_ISD,Grade 4 Mathematics,At Masters Grade Level,2021_2022,0.02,0.23,0.02,0.24,-0.02,0.25,0.22,0.32,-0.04,0.23,-0.02,0.27,0.01,0.21,0.07,0.19
La_Porte_ISD_Grade 4 Mathematics,La_Porte_ISD,Grade 4 Mathematics,At Masters Grade Level,2021_2022,0.02,0.23,0.02,0.24,-0.02,0.25,0.22,0.32,-0.04,0.23,-0.02,0.27,0.01,0.21,0.07,0.19
Galena_Park_ISD_Grade 3 Reading,Galena_Park_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.09,0.21,0.09,0.19,0.09,0.21,0.02,0.23,0.09,0.2,0.07,0.19
Galena_Park_ISD_Grade 3 Reading,Galena_Park_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.09,0.21,0.09,0.19,0.09,0.21,0.02,0.23,0.09,0.2,0.07,0.19
Katy_ISD_Grade 6 Reading,Katy_ISD,Grade 6 Reading,At Masters Grade Level,2021_2022,0.08,0.23,0.08,0.24,0.07,0.37,0.07,0.26,0.04,0.24,0.08,0.42,0.06,0.2,0.07,0.31
Katy_ISD_Grade 6 Reading,Katy_ISD,Grade 6 Reading,At Masters Grade Level,2021_2022,0.08,0.23,0.08,0.24,0.07,0.37,0.07,0.26,0.04,0.24,0.08,0.42,0.06,0.2,0.07,0.31
Harmony_Schools_Grade 6 Mathematics,Harmony_Schools,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0.11,0.23,0.02,0.17,0.13,0.2,0.09,0.26,0.11,0.19,0.07,0.17
Harmony_Schools_Grade 6 Mathematics,Harmony_Schools,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0.11,0.23,0.02,0.17,0.13,0.2,0.09,0.26,0.11,0.19,0.07,0.17
Harmony_Schools_South_Grade 7 Mathematics,Harmony_Schools_South,Grade 7 Mathematics,At Masters Grade Level,2021_2022,0.01,0.13,0.02,0.15,0.1,0.2,0.1,0.22,0.09,0.16,-0.18,0.15,0.09,0.19,0.07,0.14
Harmony_Schools_South_Grade 7 Mathematics,Harmony_Schools_South,Grade 7 Mathematics,At Masters Grade Level,2021_2022,0.01,0.13,0.02,0.15,0.1,0.2,0.1,0.22,0.09,0.16,-0.18,0.15,0.09,0.19,0.07,0.14
Deer_Park_ISD_Grade 3 Mathematics,Deer_Park_ISD,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.08,0.23,0.27,0.27,0.07,0.19,0.12,0.32,0.06,0.15,0.07,0.19
Deer_Park_ISD_Grade 3 Mathematics,Deer_Park_ISD,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.08,0.23,0.27,0.27,0.07,0.19,0.12,0.32,0.06,0.15,0.07,0.19
Goose_Creek_ISD_Grade 3 Mathematics,Goose_Creek_ISD,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.05,0.17,0.05,0.09,0.07,0.18,0.03,0.2,0.05,0.15,0.07,0.2
Goose_Creek_ISD_Grade 3 Mathematics,Goose_Creek_ISD,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.05,0.17,0.05,0.09,0.07,0.18,0.03,0.2,0.05,0.15,0.07,0.2
Galena_Park_ISD_Grade 5 Science,Galena_Park_ISD,Grade 5 Science,At Masters Grade Level,2021_2022,0.05,0.18,0.05,0.19,0.07,0.14,0.02,0.08,0.08,0.15,0.16,0.25,0.07,0.13,0.07,0.14
Galena_Park_ISD_Grade 5 Science,Galena_Park_ISD,Grade 5 Science,At Masters Grade Level,2021_2022,0.05,0.18,0.05,0.19,0.07,0.14,0.02,0.08,0.08,0.15,0.16,0.25,0.07,0.13,0.07,0.14
Galena_Park_ISD_Grade 6 Reading,Galena_Park_ISD,Grade 6 Reading,At Masters Grade Level,2021_2022,0.08,0.23,0.08,0.24,0.05,0.15,-0.01,0.08,0.06,0.16,0.18,0.22,0.04,0.13,0.07,0.16
Galena_Park_ISD_Grade 6 Reading,Galena_Park_ISD,Grade 6 Reading,At Masters Grade Level,2021_2022,0.08,0.23,0.08,0.24,0.05,0.15,-0.01,0.08,0.06,0.16,0.18,0.22,0.04,0.13,0.07,0.16
Spring_ISD_Grade 4 Mathematics,Spring_ISD,Grade 4 Mathematics,At Masters Grade Level,2021_2022,0.02,0.23,0.02,0.24,0.05,0.15,0.04,0.09,0.06,0.17,-0.04,0.17,0.04,0.13,0.07,0.19
Spring_ISD_Grade 4 Mathematics,Spring_ISD,Grade 4 Mathematics,At Masters Grade Level,2021_2022,0.02,0.23,0.02,0.24,0.05,0.15,0.04,0.09,0.06,0.17,-0.04,0.17,0.04,0.13,0.07,0.19
Aldine_ISD_Grade 3 Reading,Aldine_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.08,0.12,0.05,0.09,0.09,0.13,0.09,0.12,0.09,0.12,0.07,0.11
Aldine_ISD_Grade 3 Reading,Aldine_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.08,0.12,0.05,0.09,0.09,0.13,0.09,0.12,0.09,0.12,0.07,0.11
Pasadena_ISD_Grade 3 Mathematics,Pasadena_ISD,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.07,0.13,0.03,0.07,0.07,0.12,0.12,0.2,0.07,0.12,0.07,0.14
Pasadena_ISD_Grade 3 Mathematics,Pasadena_ISD,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.07,0.13,0.03,0.07,0.07,0.12,0.12,0.2,0.07,0.12,0.07,0.14
Sheldon_ISD_Grade 6 Reading,Sheldon_ISD,Grade 6 Reading,At Masters Grade Level,2021_2022,0.08,0.23,0.08,0.24,0.06,0.12,0.08,0.1,0.05,0.13,0.06,0.06,0.05,0.11,0.07,0.13
Sheldon_ISD_Grade 6 Reading,Sheldon_ISD,Grade 6 Reading,At Masters Grade Level,2021_2022,0.08,0.23,0.08,0.24,0.06,0.12,0.08,0.1,0.05,0.13,0.06,0.06,0.05,0.11,0.07,0.13
Alief_ISD_Grade 4 Mathematics,Alief_ISD,Grade 4 Mathematics,At Masters Grade Level,2021_2022,0.02,0.23,0.02,0.24,0.06,0.17,0.04,0.14,0.07,0.15,0.05,0.19,0.07,0.17,0.07,0.18
Alief_ISD_Grade 4 Mathematics,Alief_ISD,Grade 4 Mathematics,At Masters Grade Level,2021_2022,0.02,0.23,0.02,0.24,0.06,0.17,0.04,0.14,0.07,0.15,0.05,0.19,0.07,0.17,0.07,0.18
Yes_Prep_Schools_Grade 8 Mathematics,Yes_Prep_Schools,Grade 8 Mathematics,At Masters Grade Level,2021_2022,0.03,0.14,0.04,0.15,0.08,0.16,0.02,0.06,0.09,0.17,0.11,0.21,0.07,0.15,0.07,0.12
Yes_Prep_Schools_Grade 8 Mathematics,Yes_Prep_Schools,Grade 8 Mathematics,At Masters Grade Level,2021_2022,0.03,0.14,0.04,0.15,0.08,0.16,0.02,0.06,0.09,0.17,0.11,0.21,0.07,0.15,0.07,0.12
Aldine_ISD_Grade 5 Science,Aldine_ISD,Grade 5 Science,At Meets Grade Level or Above,2021_2022,0.07,0.38,0.07,0.39,0.06,0.16,0.03,0.12,0.07,0.16,0.16,0.26,0.06,0.15,0.07,0.15
Aldine_ISD_Grade 5 Science,Aldine_ISD,Grade 5 Science,At Meets Grade Level or Above,2021_2022,0.07,0.38,0.07,0.39,0.06,0.16,0.03,0.12,0.07,0.16,0.16,0.26,0.06,0.15,0.07,0.15
